organism_group,strain,collection_date,serovar,isolate,location,isolation_source,isolation_type,snp_cluster,min_same,min_diff,amr_genotypes,computed_types,serovar_new,resist,suscept,inter,suscept_dose_dep,country,isolation_source_new,suscept_sim,resist_sim,inter_sim,sdd_sim
Campylobacter jejuni,CVM N16C485,2016,NA,PDT000245297.2,USA:MN,chicken wings,environmental/other,PDS000020972.8,1,8,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C654,2017,NA,PDT000363210.1,USA:CO,chicken legs,environmental/other,PDS000020972.8,1,7,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C281,2017,NA,PDT000363235.1,USA:CO,chicken thighs,environmental/other,PDS000020972.8,3,10,"blaOXA-193=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1607140,2016,NA,PDT000143014.2,USA:SD,animal-cattle-dairy cow,environmental/other,PDS000021280.4,23,18,"blaOXA-449=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C269,2018,NA,PDT000473040.1,USA:OR,chicken legs,environmental/other,PDS000021368.8,8,NA,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C276,2018,NA,PDT000473045.1,USA:TX,chicken legs,environmental/other,PDS000021368.8,13,NA,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C147,2016,NA,PDT000244928.2,USA:GA,chicken wings,environmental/other,PDS000021165.8,5,NA,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C154,2016,NA,PDT000244935.2,USA:GA,chicken wings,environmental/other,PDS000021165.8,5,NA,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C047,2018,NA,PDT000473353.1,USA:GA,chicken wings,environmental/other,PDS000021165.8,5,NA,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,19TX08CB17-C,2019,NA,PDT000767914.1,USA:TX,chicken breast,environmental/other,PDS000050392.8,3,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, tetracycline",,,USA,chicken,0.6801318707180831,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N16C531,2016,NA,PDT000245343.2,USA:WA,chicken thighs,environmental/other,PDS000022804.6,22,NA,"50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C336,2018,NA,PDT000473104.1,USA:CA,chicken wings,environmental/other,PDS000022804.6,18,NA,"50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C066,2018,NA,PDT000473380.1,USA:CA,chicken breast,environmental/other,PDS000022804.6,17,NA,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,NA,2018,NA,PDT000837501.1,Australia: SA,feces,clinical,PDS000022591.7,23,NA,"23S_A2074T=POINT,gyrA_T86I=POINT,rpsL_K43R=POINT",NA,NA,"ciprofloxacin, erythromycin","amoxicillin-clavulanic acid, ampicillin, gentamicin, tetracycline",,,Australia,stool,0.384041762282393,0.17953593271610355,1,0.9982837528604119
Campylobacter jejuni,FSIS1607211,2016,NA,PDT000143452.2,USA:GA,animal-chicken-young chicken,environmental/other,PDS000022534.4,13,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N17C093,2017,NA,PDT000345619.1,USA:LA,mixed parts,environmental/other,PDS000022534.4,2,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,other/unspecified,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N19C222,2019,NA,PDT000599750.1,USA:NC,chicken wings,environmental/other,PDS000035892.7,14,NA,"50S_L22_A103V=POINT,blaOXA-193=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,19MD11GT14-C,2019,NA,PDT000660408.1,USA:MD,ground turkey,environmental/other,PDS000035892.7,12,NA,"50S_L22_A103V=POINT,blaOXA=PARTIAL_END_OF_CONTIG",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,turkey,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C500,2017,NA,PDT000345519.1,USA:LA,chicken legs,environmental/other,PDS000025650.7,11,11,"50S_L22_A103V=POINT,blaOXA-193=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,19LA09CB14C1,2019,NA,PDT000607661.1,USA:LA,cb-thighs,environmental/other,PDS000025650.7,0,10,blaOXA-193=COMPLETE,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,other/unspecified,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,19LA11CB28C1,2019,NA,PDT000662172.1,USA:LA,cb-legs,environmental/other,PDS000025650.7,0,10,blaOXA-193=COMPLETE,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,other/unspecified,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C731,2017,NA,PDT000363400.1,USA:MO,chicken thighs,environmental/other,PDS000032982.6,1,1,blaOXA=COMPLETE,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C009,2018,NA,PDT000473387.1,USA:IA,ground turkey,environmental/other,PDS000036408.6,10,NA,"blaOXA-193=COMPLETE,gyrA_T86I=POINT",NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,turkey,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N17C360,2017,NA,PDT000345721.1,USA:MO,chicken thighs,environmental/other,PDS000025626.6,16,NA,"50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N17C607,2017,NA,PDT000345583.1,USA:TN,chicken wings,environmental/other,PDS000025615.6,5,NA,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C608,2017,NA,PDT000345657.1,USA:TN,chicken wings,environmental/other,PDS000025615.6,6,NA,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N19C178,2019,NA,PDT000599776.1,USA:GA,chicken whole - cut in lab,environmental/other,PDS000025615.6,4,NA,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,19GA06CB06-C,2019,NA,PDT000679392.1,USA:GA,chicken thighs,environmental/other,PDS000025615.6,4,NA,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid",,,USA,chicken,0.7664404171548277,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N19C019,2019,NA,PDT000843458.1,USA:TN,chicken thighs,environmental/other,PDS000025615.6,1,NA,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C572,2017,NA,PDT000345383.1,USA:NY,chicken breast,environmental/other,PDS000025646.5,2,NA,"aph(3')-VIIa=COMPLETE,blaOXA-489=COMPLETE,blaOXA=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C220,2017,NA,PDT000345437.1,USA:SD,chicken thighs,environmental/other,PDS000025629.2,2,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N17C095,2017,NA,PDT000345466.1,USA:LA,chicken thighs,environmental/other,PDS000025629.2,2,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N17C108,2017,NA,PDT000345468.1,USA:LA,chicken thighs,environmental/other,PDS000025629.2,2,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N17C734,2017,NA,PDT000363186.1,USA:MO,chicken thighs,environmental/other,PDS000025629.2,3,NA,"gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C691,2017,NA,PDT000363316.1,USA:IA,chicken breast,environmental/other,PDS000025629.2,5,NA,"gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C697,2017,NA,PDT000363357.1,USA:LA,chicken thighs,environmental/other,PDS000025629.2,2,NA,gyrA_T86I=POINT,NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N16C353,2016,NA,PDT000245173.2,USA:OR,chicken breast,environmental/other,PDS000009068.7,17,11,"50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C074,2016,NA,PDT000244857.2,USA:MO,ground turkey,environmental/other,PDS000020787.3,6,NA,"blaOXA=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,turkey,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C177,2016,NA,PDT000244957.2,USA:CT,chicken legs,environmental/other,PDS000020787.3,8,NA,"blaOXA=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C051,2017,NA,PDT000345398.1,USA:IA,chicken wings,environmental/other,PDS000020787.3,8,NA,"blaOXA=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C076,2016,NA,PDT000244859.2,USA:MO,chicken breast,environmental/other,PDS000022490.4,12,NA,"blaOXA-460=COMPLETE,gyrA_T86I=POINT",NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N18C136,2018,NA,PDT000473009.1,USA:MN,chicken thighs,environmental/other,PDS000043229.4,11,29,"50S_L22_A103V=POINT,blaOXA-184=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C378,2018,NA,PDT000473229.1,USA:TN,chicken wings,environmental/other,PDS000043229.4,14,22,"50S_L22_A103V=POINT,blaOXA-184=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C735,2017,NA,PDT000363185.1,USA:MO,chicken thighs,environmental/other,PDS000042686.4,10,31,"blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C601,2017,NA,PDT000345561.1,USA:TN,chicken wings,environmental/other,PDS000043618.5,1,NA,"blaOXA-460=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N18C277,2018,NA,PDT000473044.1,USA:SC,chicken thighs,environmental/other,PDS000043618.5,5,NA,"blaOXA-460=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,PNUSAC016611,2019,NA,PDT000771887.1,USA:SC,chicken,environmental/other,PDS000043618.5,1,NA,"blaOXA-460=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin",,,USA,chicken,0.5873945912028878,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N18C023,2018,NA,PDT000473441.1,USA:SD,chicken wings,environmental/other,PDS000043200.5,22,29,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C832,2017,NA,PDT000363413.1,USA:TX,whole - cut in lab,environmental/other,PDS000042805.5,10,13,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,other/unspecified,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C245,2017,NA,PDT000345766.1,USA:TX,whole - cut in lab,environmental/other,PDS000025636.4,2,7,"50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,sat4=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,other/unspecified,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C035,2017,NA,PDT000345607.1,USA:GA,chicken wings,environmental/other,PDS000025611.3,2,4,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C339,2018,NA,PDT000473101.1,USA:MN,chicken breast,environmental/other,PDS000025611.3,9,15,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C465,2018,NA,PDT000473144.1,USA:MN,chicken thighs,environmental/other,PDS000025611.3,7,11,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C148,2017,NA,PDT000345756.1,USA:NM,chicken thighs,environmental/other,PDS000025634.4,1,32,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C147,2017,NA,PDT000345757.1,USA:NM,chicken thighs,environmental/other,PDS000025634.4,1,33,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N19C101,2019,NA,PDT000568807.1,USA:CA,chicken breasts,environmental/other,PDS000025704.4,16,NA,"aph(3')-VIIa=COMPLETE,blaOXA-594=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C306,2016,NA,PDT000245126.2,USA:CA,chicken wings,environmental/other,PDS000025641.2,7,NA,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C008,2017,NA,PDT000345472.1,USA:CA,chicken legs,environmental/other,PDS000025641.2,4,NA,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C002,2017,NA,PDT000345488.1,USA:CA,chicken wings,environmental/other,PDS000025641.2,7,NA,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C001,2017,NA,PDT000345489.1,USA:CA,chicken wings,environmental/other,PDS000025641.2,4,NA,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,19IA11CB10-C1,2019,NA,PDT000650298.1,USA:IA,chicken breast,environmental/other,PDS000043802.30,5,5,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,chicken,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C162,2017,NA,PDT000345350.1,USA:NM,chicken breast,environmental/other,PDS000022767.25,12,10,"50S_L22_G86E=POINT,blaOXA-193=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C331,2017,NA,PDT000345545.1,USA:KS,chicken thighs,environmental/other,PDS000022767.25,9,10,blaOXA=COMPLETE,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C042,2018,NA,PDT000473342.1,USA:CO,chicken thighs,environmental/other,PDS000022767.25,2,2,blaOXA-193=COMPLETE,NA,NA,telithromycin,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,chicken,0.831726326051312,0.19505635869988924,1,0.9982837528604119
Campylobacter jejuni,CVM N18C104,2018,NA,PDT000473422.1,USA:TX,chicken legs,environmental/other,PDS000022767.25,1,1,blaOXA-193=COMPLETE,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C812,2017,NA,PDT000363313.1,USA:PA,chicken breast,environmental/other,PDS000044055.29,4,2,"50S_L22_A103V=POINT,gyrA_T86I=POINT",NA,NA,"ciprofloxacin, nalidixic acid","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin, tetracycline",,,USA,chicken,0.7360321427521399,0.22173087998887636,1,0.9982837528604119
Campylobacter jejuni,CVM N18C364,2018,NA,PDT000473160.1,USA:GA,chicken breast,environmental/other,PDS000022850.30,5,NA,"aph(3')-VIIa=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C559,2016,NA,PDT000245370.2,USA:CO,chicken thighs,environmental/other,PDS000021472.28,4,8,"blaOXA-460=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C646,2017,NA,PDT000363205.1,USA:CO,chicken thighs,environmental/other,PDS000021472.28,8,6,"blaOXA-460=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
